u,v,length,is_blocked
8100326427,8100136593,133.02675863069237,False
8100482915,8100512621,357.7945933053764,False
8100482915,8105355302,1835.107855867138,False
8100482915,8083650639,725.0930105699638,False
8100486903,8100512621,1007.4436086693846,False
8100486903,8096368714,1563.4764137284394,False
8100486903,8100738301,166.87553748104108,False
8100512621,8100482915,357.7945933053763,False
8100512621,8083650622,909.1360101290616,False
8100512621,8100486903,1007.443608669385,False
8100529071,8083650637,321.000657379272,False
8100582672,8099557216,23.59171089895975,True
8100582672,8100582673,104.7104419002986,True
8100582672,8099315598,281.41746909694933,True
8100582673,8100582672,104.7104419002986,True
8100582679,8100787009,87.14946223480646,True
8100582679,4009230516,103.78980829420564,True
8100582679,8099307316,196.1721365372373,True
8100582695,8100788931,79.46583155589852,True
8100582697,8100788931,26.423767841837893,True
8100582697,8096475963,481.4587893184392,True
8100582697,8099557167,312.0199810306789,True
8100618530,8100618531,45.170827272119546,True
8100618531,8100618530,45.170827272119546,True
8100618531,8100695490,17.27230973339939,True
8100618531,8099557149,1036.6086876567542,True
8100695488,8100695490,69.49199886567445,True
8100695489,8100695490,49.96613358187289,True
8100695490,8100618531,17.27230973339939,True
8100695490,8100695488,69.49199886567445,True
8100695490,8100695489,49.96613358187289,True
8100695501,8100702835,388.8143818287142,True
8100702835,8100754036,24.635301673339452,True
8100702835,8100695501,388.8143818287141,True
8100702835,8100754056,532.4991670249938,True
8100702839,8100702841,117.85450961986152,True
8100702841,8100702855,119.89523109326058,True
8100702841,8100702839,117.85450961986152,True
8100702841,8100732496,152.53992395296447,True
8100702843,8099561419,27.83567549705887,True
8100702843,8100702855,86.28001517609667,True
8100702843,6444030703,127.89627106476624,True
8100702854,8100702855,60.331582944020425,True
8100702855,8100702843,86.28001517609667,True
8100702855,8100702854,60.331582944020425,True
8100702855,8100702841,119.89523109326058,True
8100732495,6444030706,351.4994507461572,True
8100732496,8100702841,152.53992395296444,True
8100738301,8100486903,166.87553748104108,False
8100754033,2283135726,115.1084875463102,True
8100754036,8100702835,24.635301673339452,True
8100754036,8100754056,564.8577521648542,True
8100754036,8099557149,946.9407866647332,True
8100754056,8099557166,74.7573631714763,True
8100754056,8100754036,564.8577521648541,True
8100754056,8100702835,532.4991670249937,True
8100761617,8100761618,33.55616269338687,False
8100761617,8105355302,394.9880075190381,False
8100761617,8100761626,169.1517120905559,False
8100761618,8100761617,33.55616269338687,False
8100761626,8105828037,704.2002996804335,False
8100761626,8096687503,227.7243763128912,False
8100761626,8100761617,169.1517120905559,False
8100761626,8105760706,938.4117658358516,False
8100787009,4009230497,104.10114239272218,True
8100787009,8100582679,87.14946223480646,True
8100787009,8096572365,103.445281291651,True
8100788926,8100788931,81.62911471536873,True
8100788931,8100582697,26.423767841837893,True
8100788931,8100582695,79.46583155589852,True
8100788931,8100788926,81.62911471536873,True
8100811465,8100811480,178.6079161488722,False
8100811465,8100762686,533.6073548368972,False
8100811480,8100811465,178.60791614887222,False
8100811480,8100811501,198.10658347493975,False
8100811501,8100811480,198.10658347493975,False
8100831206,8100875051,311.4528986592813,True
8100831206,8100831208,32.701066539919665,True
8100831206,8123350101,1282.2011047530782,True
8100831208,8100860205,21.091212802370464,True
8100831208,8100831211,25.405760902560765,True
8100831208,8100831206,32.701066539919665,True
8100831211,8100831212,21.81162626159623,True
8100831211,8100875076,36.705622163786174,True
8100831211,8100831208,25.405760902560765,True
8100831212,8100831211,21.81162626159623,True
8100831212,8100875051,210.22591471532684,True
8100831212,8100860126,219.2032699631976,True
8100860126,8100875051,50.53901492376747,True
8100860126,8100860174,1648.3583500388131,True
8100860126,8100831212,219.20326996319764,True
8100860174,8100860126,1648.358350038814,True
8100860174,8099557149,1668.4888109161973,True
8100860174,8100956335,2003.691609760199,True
8100860200,8100860205,49.76263640167267,True
8100860205,8100831208,21.091212802370464,True
8100860205,8100860200,49.76263640167268,True
8100860205,8100956332,686.1955489218731,True
8100862090,8105605223,1694.9429084563674,False
8100875051,8100860126,50.53901492376748,True
8100875051,8100831206,311.45289865928135,True
8100875051,8100831212,210.2259147153269,True
8100875076,8100831211,36.705622163786174,True
8100937171,8105605219,19.296093753376084,False
8100937171,8105605223,91.06956222549717,False
8100937171,8105594902,1897.3930680746817,False
8100937209,8100937211,61.62204818078308,False
8100937209,8105605219,1135.9124522009768,False
8100937209,8107991963,111.58463281879612,False
8100937211,8105605297,130.4557530773299,False
8100937211,8100937209,61.62204818078308,False
8100937211,8105605292,214.13486762981032,False
8100937231,8105605271,388.8431544254129,False
8100937231,8105605297,170.36543215690725,False
8100956332,8100860205,686.1955489218734,True
8100956335,8100956481,31.287661874266817,True
8100956335,8100860174,2003.6916097601988,True
8100956335,8105683193,2162.704210877535,True
8100956461,8105965807,214.8101275448689,True
8100956474,8100956481,92.8165271195624,True
8100956481,8100956474,92.8165271195624,True
8100956481,8100956335,31.287661874266817,True
8100956481,8100956486,108.01057260420852,True
8100956486,8100956481,108.01057260420852,True
8105355302,8096544185,348.6011673306603,False
8105355302,8100482915,1835.107855867138,False
8105355302,8100761617,394.9880075190381,False
8105454200,8105454204,63.68855519923551,False
8105454200,8105540131,204.91500052163315,False
8105454200,8105454211,110.58519306038404,False
8105454204,8105504966,466.3736645487518,False
8105454204,8105454200,63.6885551992355,False
8105454211,8105571828,177.77210471046936,False
8105454211,8105454200,110.58519306038404,False
8105454211,8110032035,204.8103158721491,False
8105460521,8105504822,79.90286889517559,False
8105460521,8105460524,45.97865820668336,False
8105460521,8105460559,112.19290916370883,False
8105460524,8105460535,198.5789633031002,False
8105460524,8105460521,45.97865820668337,False
8105460524,8105460546,113.9011190721996,False
8105460535,8105460538,60.87008254409548,False
8105460535,8105460524,198.57896330310015,False
8105460535,8105460582,113.94807526218526,False
8105460538,8105460535,60.870082544095474,False
8105460546,8105460524,113.90111907219963,False
8105460559,8105504817,134.19493526552765,False
8105460559,8105460567,382.820495044214,False
8105460559,8105460521,112.19290916370886,False
8105460567,8105460559,382.820495044214,False
8105460568,8105485410,52.73402141797661,False
8105460582,8105460535,113.94807526218526,False
8105460583,8105504819,554.6739193445749,False
8105460583,8099000740,637.3418651463231,False
8105460583,8105460593,120.79924579536032,False
8105460593,8105460583,120.79924579536032,False
8105485410,8105460568,52.73402141797661,False
8105485410,8105504817,242.08703322763185,False
8105485410,8096201689,880.0028374476861,False
8105498015,8105571835,108.69771021944877,False
8105498016,8105526724,84.5424825341119,False
8105498016,8100042703,71.4915075540455,False
8105498016,8100042695,142.41047308600992,False
8105504817,8105504822,58.79497863179052,False
8105504817,8105485410,242.08703322763185,False
8105504817,8105460559,134.19493526552762,False
8105504819,8105504844,164.4946377496474,False
8105504819,8105504822,152.42563948937033,False
8105504819,8100042626,679.4875892140772,False
8105504819,8105460583,554.6739193445749,False
8105504822,8105460521,79.90286889517559,False
8105504822,8105504819,152.42563948937033,False
8105504822,8105504817,58.79497863179052,False
8105504828,8105546987,203.7033703189803,False
8105504828,8105504966,722.7985546782643,False
8105504828,8105504927,252.97296256366667,False
8105504844,8105571835,92.23514198078728,False
8105504844,8105504927,1627.2290041502652,False
8105504844,8105504819,164.4946377496474,False
8105504927,8105547051,87.2477734318398,False
8105504927,8105504828,252.97296256366667,False
8105504927,8105504844,1627.2290041502645,False
8105504966,8107445923,741.4773089856735,False
8105504966,8105504828,722.7985546782643,False
8105526723,8100042703,104.49320992477412,False
8105526724,8105498016,84.5424825341119,False
8105540129,8105540131,149.11279553774233,False
8105540129,8105540214,1351.216247999071,False
8105540129,8105546924,154.33402259698732,False
8105540131,8105540142,305.9049868616849,False
8105540131,8105540129,149.11279553774233,False
8105540131,8105454200,204.91500052163315,False
8105540142,569928886,194.59239497385943,False
8105540142,8105540131,305.9049868616849,False
8105540142,8105546950,334.8491009318618,False
8105540164,8105540214,209.83640081449985,False
8105540167,8107669610,772.5002272304363,False
8105540167,8105620123,634.9660405904923,False
8105540167,8099000670,357.4271526367919,False
8105540205,8107669610,35.48025188707246,False
8105540214,8105540164,209.83640081449985,False
8105540214,8105540129,1351.216247999071,False
8105540214,8105546918,166.76692845440397,False
8105546918,8105540214,166.76692845440397,False
8105546924,8105540129,154.3340225969873,False
8105546924,8105546965,100.19564032242631,False
8105546924,8105546950,200.9403882244248,False
8105546950,8105546924,200.9403882244248,False
8105546950,8105540142,334.84910093186176,False
8105546950,8105623105,237.53902572727296,False
8105546965,8105546924,100.19564032242631,False
8105546987,8105504828,203.7033703189803,False
8105546993,8105547033,652.3244227739469,False
8105546993,8105594057,183.84509045522051,False
8105546993,8105623049,49.01869487127239,False
8105547033,8105547034,35.89106624753864,False
8105547033,8105546993,652.3244227739469,False
8105547033,8105547035,197.0118985451551,False
8105547034,8105547033,35.89106624753864,False
8105547035,8105547033,197.0118985451552,False
8105547051,8105504927,87.24777343183982,False
8105571828,8105454211,177.77210471046936,False
8105571835,8105571836,113.37383112035866,False
8105571835,8105498015,108.69771021944877,False
8105571835,8105504844,92.23514198078728,False
8105571836,8105571835,113.37383112035866,False
8105583455,8105617283,674.118313198476,False
8105583455,8105620123,385.0934184660477,False
8105583455,8105632366,182.83721294079132,False
8105583475,8105620193,6.3491488468151696,False
8105583475,8105583476,34.7417769065478,False
8105583475,8105620205,272.81039957577,False
8105583476,8105736208,413.5376606798004,False
8105583476,8105583475,34.7417769065478,False
8105583476,8105639003,554.8761489815683,False
8105594057,8105594064,961.868606284493,False
8105594057,3306259465,1056.4137697045182,False
8105594057,8105546993,183.8450904552205,False
8105594064,8105594071,123.1591847515721,False
8105594064,8105594057,961.8686062844932,False
8105594064,8107696373,914.3455139185936,False
8105594071,3306259484,377.61259830140966,False
8105594071,8105594064,123.1591847515721,False
8105594071,8110208033,539.9011965134061,False
8105594879,8099847165,240.39057506551103,False
8105594897,8099847145,228.7695377051028,False
8105594902,8099835956,211.72363758591516,False
8105594902,8100937171,1897.3930680746823,False
8105605219,8100937171,19.296093753376084,False
8105605219,8074064605,1804.9830295614747,False
8105605219,8100937209,1135.9124522009768,False
8105605220,8105605223,112.0655098512204,False
8105605223,8100937171,91.06956222549717,False
8105605223,8100862090,1694.9429084563683,False
8105605223,8105605220,112.0655098512204,False
8105605256,8105605257,86.17007219954527,False
8105605257,8105605292,124.92816932870414,False
8105605257,8105605263,147.73966951214555,False
8105605257,8105605256,86.17007219954527,False
8105605257,8105605365,267.8870794083214,False
8105605263,8105605257,147.73966951214555,False
8105605263,8105605271,137.3387784354763,False
8105605263,8105605369,231.6351576397224,False
8105605271,8110204551,206.148177377078,False
8105605271,8105605263,137.33877843547629,False
8105605287,8105605292,59.08074572310984,False
8105605292,8105605287,59.08074572310984,False
8105605292,8100937211,214.1348676298103,False
8105605292,8105605297,91.41789149318646,False
8105605292,8105605257,124.92816932870414,False
8105605297,8100937231,170.36543215690725,False
8105605297,8100937211,130.4557530773299,False
8105605297,8105605292,91.41789149318647,False
8105605365,8105605257,267.8870794083215,False
8105605369,8105605263,231.6351576397224,False
8105617283,3306257856,34.87565426783596,False
8105617283,8105583455,674.1183131984761,False
8105617283,8105620024,89.52220302512379,False
8105620024,8105720283,995.9111959901865,False
8105620024,8105617283,89.52220302512379,False
8105620024,8105620156,475.7891461290528,False
8105620062,8105620155,78.97214144764577,False
8105620062,8107669595,38.736306849599664,False
8105620062,8105620156,93.5094789947092,False
8105620085,8099082259,620.7599485739645,False
8105620085,8107669595,382.7130594091399,False
8105620085,8105620139,195.8399988397783,False
8105620123,8099082259,285.50068123438086,False
8105620123,8105583455,385.0934184660476,False
8105620123,8105540167,634.9660405904922,False
8105620139,8105620141,44.138330508283246,False
8105620139,8105620085,195.83999883977827,False
8105620139,8105620150,65.21618283781892,False
8105620141,8105620139,44.138330508283246,False
8105620150,8107669602,30.046542704774293,False
8105620150,8105620154,241.93970715064836,False
8105620150,8105620139,65.2161828378189,False
8105620154,8105620150,241.93970715064836,False
8105620155,8105620062,78.97214144764577,False
8105620156,8105620062,93.5094789947092,False
8105620156,8105620024,475.7891461290527,False
8105620156,8105620165,238.57081774155057,False
8105620165,8105620156,238.57081774155057,False
8105620192,8107696402,287.89287254615454,False
8105620192,8105736208,156.39917079309265,False
8105620192,8105736190,280.88549992215474,False
8105620193,8105583475,6.3491488468151696,False
8105620193,8107696402,156.43794899249676,False
8105620193,8105620204,143.86020960959536,False
8105620204,8105720459,200.69223046364772,False
8105620204,8105620193,143.86020960959533,False
8105620204,8107696402,81.69401037881552,False
8105620205,8105583475,272.81039957577,False
8105620205,3306257856,909.8808063341658,False
8105620205,8107669591,101.41660079184943,False
8105623039,8105638959,357.48079913879644,False
8105623039,8105632381,282.1484603339704,False
8105623039,8105623046,195.46818024512172,False
8105623046,8105623039,195.4681802451217,False
8105623049,8105623062,209.51981371859264,False
8105623049,8105546993,49.01869487127239,False
8105623049,8105623094,119.56495698767668,False
8105623062,8105623077,170.74625881407783,False
8105623062,8105623049,209.51981371859256,False
8105623062,8105623094,169.21430946314769,False
8105623077,8105623062,170.74625881407778,False
8105623093,8105623094,214.4886565410876,False
8105623094,8105623093,214.4886565410876,False
8105623094,8105623049,119.56495698767668,False
8105623094,8105623062,169.21430946314769,False
8105623102,8105623105,128.82622740930154,False
8105623105,8105546950,237.53902572727293,False
8105623105,8105623102,128.82622740930154,False
8105623105,8123349947,380.97306207637,False
8105626334,8105626339,244.3979252977199,False
8105626334,7897032382,843.9648860606935,False
8105626339,8105626334,244.3979252977199,False
8105626339,8105626341,23.94182949986368,False
8105626339,8105626355,81.46876927445062,False
8105626341,8105626385,86.59897941824998,False
8105626341,8105626384,118.72025288325266,False
8105626341,8105626339,23.94182949986368,False
8105626352,8105626381,33.08858087800355,False
8105626352,7897032379,842.9430433731465,False
8105626355,8105626373,310.7642526397108,False
8105626355,8105626339,81.46876927445062,False
8105626355,8105626382,107.68450034674323,False
8105626373,8105626382,16.2555310284202,False
8105626373,8105626381,147.6056752597516,False
8105626373,8105626355,310.7642526397108,False
8105626381,8105626352,33.08858087800355,False
8105626381,8105626384,32.300686228506606,False
8105626381,8105626373,147.60567525975162,False
8105626382,8105626373,16.2555310284202,False
8105626382,8105626385,68.6248526254191,False
8105626382,8105626355,107.68450034674322,False
8105626384,8105626385,20.88762493216166,False
8105626384,8105626381,32.300686228506606,False
8105626384,8105626341,118.72025288325266,False
8105626385,8105626384,20.88762493216166,False
8105626385,8105626341,86.59897941824998,False
8105626385,8105626382,68.6248526254191,False
8105632366,8105632376,95.23803322340608,False
8105632366,8105632375,122.04002105311868,False
8105632366,8105583455,182.83721294079132,False
8105632375,8105632366,122.04002105311866,False
8105632376,8105632366,95.23803322340608,False
8105632377,3306257857,84.07343389493332,False
8105632381,8105623039,282.1484603339704,False
8105632381,8105638926,138.85340216568795,False
8105632381,8105639103,252.01043984434065,False
8105632382,8110268363,216.4834468920756,False
8105632382,8105638967,34.89028531870657,False
8105632382,8105639003,391.9385186574539,False
8105632392,8110208055,154.52131199815534,False
8105632392,8110268363,224.7495454126837,False
8105632392,8110208133,154.5477737074597,False
8105638926,8105632381,138.85340216568795,False
8105638926,8107696319,136.30816719760634,False
8105638926,8107696353,129.2613206236204,False
8105638959,8105638967,110.17032826012635,False
8105638959,8105623039,357.4807991387964,False
8105638959,8107696366,118.6659534563598,False
8105638967,8105632382,34.89028531870657,False
8105638967,8105638959,110.17032826012638,False
8105638967,8107696373,189.56389731646803,False
8105639003,8105583476,554.8761489815682,False
8105639003,8105632382,391.9385186574539,False
8105639003,8105639013,104.58292430223229,False
8105639013,8105639003,104.58292430223229,False
8105639073,8105639080,45.83614789587898,False
8105639073,8107696366,150.55533496835346,False
8105639073,8107696365,105.67996438619645,False
8105639080,8105639073,45.83614789587898,False
8105639103,8105632381,252.01043984434068,False
8105675621,8099906135,130.11693486092616,False
8105683188,8105691441,57.92479610498434,True
8105683188,8105719699,13.377606265526484,True
8105683188,8110523166,3116.853912840548,True
8105683189,8105683190,96.51379872955404,True
8105683189,8105691441,110.5772555102446,True
8105683189,8105719653,182.95056994635436,True
8105683190,8105965768,93.58056284403932,True
8105683190,8105683193,225.42640743259383,True
8105683190,8105683189,96.51379872955404,True
8105683193,8100956335,2162.7042108775354,True
8105683193,8105683190,225.42640743259383,True
8105683193,8105965733,27.120156234400984,True
8105683208,8110463689,3421.107981490377,True
8105683208,8105683211,432.1012222147267,True
8105683208,8110427443,1553.118500925771,True
8105683211,8106006754,141.73168019768244,True
8105683211,8105683208,432.10122221472665,True
8105683211,8105691441,303.11191138070245,True
8105688294,8105688309,186.76893834932537,False
8105688294,8097608901,1453.9609551291085,False
8105688294,8105719420,406.4506673927668,False
8105688309,8105688294,186.76893834932537,False
8105688309,8105731339,306.16028974307426,False
8105688309,8105828046,196.8451834074292,False
8105688309,8105719420,242.2024832422056,False
8105691421,8106006754,36.37764664351075,True
8105691421,8096026849,2328.103070474089,True
8105691421,8106006759,67.81384367940032,True
8105691431,8106006771,18.94190892858818,True
8105691431,8106006759,126.09545803546308,True
8105691431,8106006762,53.451448306509945,True
8105691432,8106006753,6.552122215319792,True
8105691432,8106006771,49.99378496055773,True
8105691432,8106006747,70.93414199456771,True
8105691441,8105683188,57.92479610498434,True
8105691441,8105683211,303.11191138070245,True
8105691441,8105683189,110.5772555102446,True
8105708187,8099248053,55.36120451711941,False
8105708187,8105708191,68.09289738465502,False
8105708187,8105720302,80.10098720410929,False
8105708187,8105720306,107.88424213380092,False
8105708191,8105708187,68.092897384655,False
8105708191,8105708199,287.6065314419677,False
8105708191,8105720310,42.82390573798871,False
8105708199,8105708191,287.6065314419678,False
8105708199,8105720222,34.29718397579712,False
8105708199,8107696391,404.1167377902175,False
8105708199,8105720331,176.41170175814975,False
8105710363,8105765966,220.3694825444394,True
8105710363,8105765973,192.24018875784316,True
8105710363,8105947939,39.382581563496366,True
8105714767,8107225560,596.6022622984057,True
8105714780,8105993935,373.120361324187,True
8105714780,8105714802,792.5086396730409,True
8105714780,8106202160,260.8508635418128,True
8105714802,8105959159,175.16522769070866,True
8105714802,8105714811,161.7380953848979,True
8105714802,8105714780,792.5086396730409,True
8105714811,8105959159,62.05022729184445,True
8105714811,8105993961,59.59845068935997,True
8105714811,8105714802,161.73809538489792,True
8105719420,8105688294,406.4506673927668,False
8105719420,8105719424,319.3079373953308,False
8105719420,8105688309,242.2024832422056,False
8105719424,8105719427,87.85560481980146,False
8105719424,8105719420,319.3079373953307,False
8105719424,8105719442,643.8758976245773,False
8105719427,8105719424,87.85560481980144,False
8105719427,8105731339,46.82556932191675,False
8105719427,8105985989,299.2157996419998,False
8105719442,8105780723,302.98186040696646,False
8105719442,8086661278,667.1787170655253,False
8105719442,8105719424,643.8758976245775,False
8105719442,8105719461,487.82964680175775,False
8105719461,8105719442,487.82964680175775,False
8105719461,8105984979,75.60272852921285,False
8105719461,8105945993,779.3361622961618,False
8105719619,8106006743,36.832412998124646,True
8105719619,8105719671,241.08643354382616,True
8105719619,8105993961,106.8566437521558,True
8105719648,8105719719,197.6977751108014,True
8105719648,8105719653,67.83059668256747,True
8105719648,8105719671,250.06579140020213,True
8105719653,8106006744,69.88331254631518,True
8105719653,8105683189,182.95056994635436,True
8105719653,8105719648,67.83059668256747,True
8105719671,8105719719,157.2925937089068,True
8105719671,8105719648,250.06579140020213,True
8105719671,8105719619,241.0864335438261,True
8105719699,8105683188,13.377606265526484,True
8105719699,8105719719,393.3287783171021,True
8105719699,8105719707,28.72606180868247,True
8105719701,8105719707,124.89410504905356,True
8105719707,8105719699,28.72606180868247,True
8105719707,8105719701,124.89410504905356,True
8105719707,8105719712,60.63175463684303,True
8105719712,8105719707,60.63175463684302,True
8105719719,8105719699,393.3287783171021,True
8105719719,8105719671,157.29259370890676,True
8105719719,8105719648,197.6977751108014,True
8105720222,8105708199,34.29718397579712,False
8105720222,8105720283,259.789829225646,False
8105720222,8105720331,260.0862791802532,False
8105720283,8105720222,259.789829225646,False
8105720283,8105620024,995.911195990186,False
8105720283,8099159642,820.3548079371639,False
8105720302,8105708187,80.10098720410929,False
8105720306,8105708187,107.88424213380092,False
8105720310,8105720311,34.12379523598917,False
8105720310,8105708191,42.82390573798871,False
8105720310,8107696390,49.4182053804611,False
8105720311,8105720310,34.12379523598917,False
8105720315,8105720316,29.675537203241927,False
8105720316,8105720315,29.675537203241927,False
8105720316,8099190826,115.425488399344,False
8105720316,8099190811,121.91162948953766,False
8105720321,8099303099,69.70408181955871,False
8105720331,8105720440,1374.526592777244,False
8105720331,8105720222,260.0862791802532,False
8105720331,8105708199,176.41170175814975,False
8105720440,8105720331,1374.526592777244,False
8105720440,8107696399,28.325897451040795,False
8105720440,8107696401,108.28940076488364,False
8105720459,8105620204,200.6922304636478,False
8105720459,8107696399,184.48205373647585,False
8105720459,8105720468,134.36026951100962,False
8105720468,8105720459,134.36026951100962,False
8105720468,8105720474,162.00468386801018,False
8105720468,8105736190,54.971667167360216,False
8105720474,8105720468,162.00468386801015,False
8105720474,8105736190,131.7464116473298,False
8105720474,8105736199,103.63911112171137,False
8105723715,8105731319,232.19015823761072,False
8105723715,8105882547,32.318269560601486,False
8105723715,8105731321,280.0453640816352,False
8105731319,8105731321,101.03165111656348,False
8105731319,8105723715,232.19015823761072,False
8105731319,8105760704,31.84754858776277,False
8105731321,8105731338,578.2418495319974,False
8105731321,8105731319,101.03165111656348,False
8105731321,8105723715,280.0453640816352,False
8105731338,8105985989,43.95304556800643,False
8105731338,8105731321,578.2418495319973,False
8105731338,8105731349,153.34686248268503,False
8105731339,8105688309,306.16028974307426,False
8105731339,8105719427,46.82556932191675,False
8105731339,8105984976,62.9465142197127,False
8105731349,8105731338,153.34686248268503,False
8105735973,8110067372,4.088447395962956,True
8105735973,8105735979,107.70508649822804,True
8105735973,8110054024,284.28087597692735,True
8105735979,8105914551,226.681865519247,True
8105735979,8105735973,107.70508649822804,True
8105735979,8105931529,91.66665417267322,True
8105735994,8105914551,25.06120629647455,True
8105735994,8105914569,111.41304279478928,True
8105735994,8110054024,283.076485847361,True
8105736016,8105799693,109.62684763077787,True
8105736016,8105739836,222.7643550211727,True
8105736016,8105832331,364.43390405002566,True
8105736190,8105720468,54.97166716736022,False
8105736190,8105620192,280.88549992215485,False
8105736190,8105720474,131.7464116473298,False
8105736199,8105720474,103.63911112171137,False
8105736199,8105758742,417.7434514028591,False
8105736199,8107696406,174.76234614933688,False
8105736208,3306257846,380.0384514370687,False
8105736208,8105583476,413.5376606798004,False
8105736208,8105620192,156.39917079309265,False
8105739836,8105736016,222.7643550211727,True
8105739836,8105777504,519.6570077180851,True
8105739836,8105777474,254.12592463790529,True
8105739899,8105754395,287.8337871873908,True
8105739899,8105832478,112.5792991949184,True
8105739899,8105765942,33.06049761494933,True
8105739938,8105832469,138.03776724045628,True
8105739938,2382176125,87.15042811850549,True
8105739938,8105832453,143.3753836238935,True
8105754395,8105870520,117.45386456821286,True
8105754395,8105739899,287.83378718739084,True
8105754395,8105799635,133.78834134364112,True
8105754488,8105754495,149.60906610572016,True
8105754495,4551293234,32.852574601645514,True
8105754495,8105754488,149.60906610572013,True
8105754514,8105754541,11.032397976841551,True
8105754514,4551293239,299.05632597437915,True
8105754514,8099754312,42.60652243982169,True
8105754516,8105754531,69.40842315072518,True
8105754516,8134785843,315.1578945656987,True
8105754516,8105754541,58.10035607471942,True
8105754530,8105754531,93.83388713728334,True
8105754531,8105754516,69.40842315072518,True
8105754531,8105754530,93.83388713728334,True
8105754531,8141994896,236.0065823618497,True
8105754532,8105754541,160.2185846682008,True
8105754541,8105754514,11.032397976841551,True
8105754541,8105754516,58.10035607471943,True
8105754541,8105754532,160.21858466820083,True
8105754543,8099754316,703.1543291224434,True
8105754543,4551293276,410.7193038224199,True
8105754543,8099754312,23.334673986172284,True
8105758742,8105736199,417.74345140285897,False
8105758742,8105758746,23.1624690765087,False
8105758742,8105844094,244.62595337774897,False
8105758746,8105758742,23.1624690765087,False
8105758746,8105758750,66.58941998777105,False
8105758746,8105844019,486.8466022219516,False
8105758750,8105758746,66.58941998777105,False
8105758750,8105758769,242.94091036914648,False
8105758750,8105758769,166.90372751379408,False
8105758769,8105758750,242.9409103691465,False
8105758769,8105758750,166.90372751379408,False
8105758769,8105758778,153.99773613555283,False
8105758778,8105831703,97.406114113668,False
8105758778,8105758769,153.99773613555283,False
8105758778,8105758792,232.7562213830957,False
8105758792,8105758778,232.75622138309572,False
8105758792,8110529625,353.37275419459934,False
8105758792,8107696414,382.6720976727871,False
8105758837,8107696406,67.24976775503151,False
8105760704,8105760706,223.8413607561924,False
8105760704,8105731319,31.84754858776277,False
8105760704,8106015730,600.8132750984773,False
8105760706,8100761626,938.4117658358516,False
8105760706,8105760704,223.8413607561924,False
8105760706,8105802361,243.7235800131388,False
8105765934,8105765973,519.0437629565882,True
8105765934,8073233371,172.77681774095467,True
8105765934,8105799635,425.9120192576269,True
8105765934,8105765935,37.419517427751735,True
8105765935,8105765934,37.41951742775173,True
8105765935,8105765975,519.2361072783657,True
8105765935,8073166874,315.5469107051446,True
8105765942,8105765946,123.07124516750952,True
8105765942,8105739899,33.06049761494933,True
8105765942,8105765983,84.65034250763969,True
8105765946,8105900097,38.37470764778888,True
8105765946,8105765942,123.07124516750952,True
8105765946,8105765987,64.51423923520338,True
8105765961,8105832477,124.4599992081166,True
8105765961,8105765964,43.97923095050959,True
8105765961,8105832492,92.80010568234968,True
8105765964,8105765992,66.16341414371387,True
8105765964,8105765966,55.53326913864952,True
8105765964,8105765961,43.97923095050959,True
8105765966,8105947955,290.27405400507786,True
8105765966,8105710363,220.3694825444394,True
8105765966,8105765964,55.53326913864952,True
8105765973,8105710363,192.2401887578431,True
8105765973,8105765934,519.0437629565882,True
8105765973,8105765987,24.477648423383755,True
8105765973,8105765975,39.396668474235184,True
8105765975,8105765973,39.396668474235184,True
8105765975,8105947939,199.4240688016481,True
8105765975,8105765935,519.2361072783657,True
8105765982,8105765983,94.70979234150224,True
8105765983,8105765982,94.70979234150226,True
8105765983,8105765942,84.65034250763969,True
8105765983,8105765987,121.44819786630732,True
8105765987,8105765973,24.477648423383755,True
8105765987,8105765946,64.51423923520338,True
8105765987,8105765983,121.4481978663073,True
8105765992,8105832476,148.63786733184912,True
8105765992,8105766003,283.7331179344206,True
8105765992,8105765964,66.16341414371387,True
8105766003,2382176125,103.0691959902442,True
8105766003,8105947955,53.974285731866246,True
8105766003,8105765992,283.7331179344206,True
8105771188,8105771207,19.32711184927368,False
8105771188,8105836619,104.4119266559846,False
8105771188,8105771211,16.447120172410386,False
8105771190,8105836619,44.46709825319373,False
8105771207,8105771188,19.32711184927368,False
8105771207,8108035436,271.4283388814591,False
8105771207,8105804815,118.58983153955135,False
8105771209,8105771211,39.4477793423861,False
8105771209,8105804780,56.36018346273626,False
8105771209,8105804781,149.51822026166062,False
8105771211,8105771188,16.447120172410386,False
8105771211,8105771209,39.4477793423861,False
8105771211,8105836619,118.26077033418782,False
8105777447,8105900096,79.36663039598156,True
8105777447,8073233371,573.3911202098526,True
8105777447,8105799641,109.44139146013228,True
8105777458,8105900096,123.38099576322428,True
8105777458,8105900096,158.54482479457704,True
8105777458,8105777474,136.8229180564134,True
8105777474,8105777458,136.82291805641333,True
8105777474,8105799710,232.7120809724286,True
8105777474,8105739836,254.12592463790529,True
8105777501,8105799710,113.23736112399884,True
8105777504,8105739836,519.6570077180853,True
8105777504,8105870538,189.87188072005864,True
8105777504,8105777507,73.05930241201389,True
8105777507,8105799641,386.13419086549385,True
8105777507,8105777504,73.05930241201389,True
8105777507,8105870531,169.8820474348346,True
8105780723,8105719442,302.9818604069665,False
8105780724,8105780728,155.8979354580054,False
8105780728,8105780724,155.8979354580054,False
8105780728,8105984979,22.874855613121376,False
8105780728,8107519195,1121.7197544441165,False
8105799635,8105765934,425.9120192576266,True
