node_id,latitude,longitude,type,current_capacity,damage_severity
4770547136,11.6231482,76.0827831,road_intersection,175,0.0
4770547137,11.6234518,76.0816949,road_intersection,497,0.0
4770547140,11.6242507,76.0811203,road_intersection,254,0.0
4770547141,11.6244291,76.0809989,road_intersection,289,0.0
4770547186,11.630767,76.0748742,road_intersection,388,0.0
4770547190,11.6309722,76.0734174,road_intersection,347,0.0
4770553788,11.6367975,76.0998067,road_intersection,127,0.0
4770553794,11.6342168,76.1006737,road_intersection,186,0.0
4770553795,11.634042,76.1008735,road_intersection,212,0.0
4770553796,11.6338045,76.1011755,road_intersection,477,0.0
4770553798,11.6337649,76.1016661,road_intersection,372,0.0
4770553811,11.632898,76.1033772,road_intersection,215,0.0
4770553817,11.6329107,76.1041126,road_intersection,381,0.0
4770553818,11.6328763,76.1046684,road_intersection,383,0.0
4770553820,11.6327824,76.1052172,road_intersection,227,0.0
4770554330,11.6349681,76.1092084,road_intersection,231,0.0
4770554332,11.6365005,76.1095431,road_intersection,453,0.0
4770554341,11.6403352,76.1105199,road_intersection,303,0.0
4770554345,11.6414593,76.1102322,road_intersection,117,0.0
4770554346,11.6168621,76.0874754,road_intersection,374,0.0
4770554352,11.617696,76.0884931,road_intersection,315,0.0
4770554381,11.6206495,76.0932228,road_intersection,279,0.0
4770554405,11.6083578,76.0869901,road_intersection,377,0.0
4770554406,11.6084065,76.0873593,road_intersection,459,0.0
4770554434,11.5959939,76.0724155,road_intersection,199,0.0
4770554436,11.5863747,76.0679477,road_intersection,239,0.0
4770554437,11.5859314,76.0685586,road_intersection,135,0.0
4770554443,11.5834594,76.0686471,road_intersection,341,0.0
4770554466,11.5850833,76.0721019,road_intersection,231,0.0
4770554473,11.5823016,76.0716537,road_intersection,204,0.0
4770554476,11.5808971,76.0714202,road_intersection,364,0.0
4770554488,11.5787606,76.0755391,road_intersection,234,0.0
4770554502,11.5775986,76.0791163,road_intersection,259,0.0
4770563646,11.5794686,76.0590315,road_intersection,248,0.0
4770563673,11.5865197,76.062894,road_intersection,166,0.0
4770563680,11.5858745,76.0626419,road_intersection,106,0.0
4770563688,11.5877384,76.0649186,road_intersection,423,0.0
4770563698,11.6180697,76.0787771,road_intersection,91,0.0
4770563699,11.6191645,76.0789581,road_intersection,196,0.0
4770563714,11.6193331,76.0784051,road_intersection,351,0.0
4770563717,11.6202769,76.0793357,road_intersection,109,0.0
4770563727,11.6214703,76.0779534,road_intersection,345,0.0
4770563730,11.6229793,76.0772997,road_intersection,380,0.0
4770563731,11.6207926,76.0758197,road_intersection,348,0.0
4770563742,11.6226698,76.0750661,road_intersection,187,0.0
4770563748,11.6253378,76.0746229,road_intersection,58,0.0
4770563753,11.6273329,76.0744278,road_intersection,450,0.0
4770563756,11.6273687,76.0752531,road_intersection,197,0.0
4770563766,11.6308947,76.0667243,road_intersection,413,0.0
4770563769,11.6221471,76.0700966,road_intersection,139,0.0
4770563808,11.6192806,76.0564766,road_intersection,123,0.0
4770574798,11.6391756,76.0913012,road_intersection,400,0.0
4770574804,11.6395451,76.0904131,road_intersection,473,0.0
4770574815,11.6398417,76.0896074,road_intersection,438,0.0
4770574820,11.6389416,76.0887524,road_intersection,388,0.0
4770575423,11.6393064,76.1104554,road_intersection,161,0.0
4770575424,11.6392751,76.1119043,road_intersection,461,0.0
4770575427,11.6391268,76.1129021,road_intersection,351,0.0
4770575432,11.6389382,76.1149317,road_intersection,127,0.0
4770605436,11.6459758,76.1149884,road_intersection,108,0.0
4770605441,11.6445991,76.1160046,road_intersection,442,0.0
4770605446,11.6440063,76.1170132,road_intersection,174,0.0
4770605452,11.6451364,76.1199791,road_intersection,395,0.0
4770605461,11.6828787,76.2653329,road_intersection,112,0.0
4770605464,11.6862774,76.2658907,road_intersection,176,0.0
4770605469,11.6878166,76.2657673,road_intersection,177,0.0
4770605490,11.6988953,76.2658961,road_intersection,176,0.0
4770605504,11.6985071,76.2744037,road_intersection,354,0.0
4770605508,11.6989321,76.2644101,road_intersection,462,0.0
4770605519,11.7013176,76.2610828,road_intersection,460,0.0
4770605520,11.6954593,76.2667311,road_intersection,384,0.0
4770609128,11.6977775,76.2646423,road_intersection,141,0.0
4770609137,11.7210845,76.2808152,road_intersection,483,0.0
4770609215,11.7135136,76.2614342,road_intersection,294,0.0
4770609232,11.7321377,76.2751696,road_intersection,296,0.0
4770609246,11.7360413,76.2685638,road_intersection,366,0.0
4786405751,11.5849662,76.0312054,road_intersection,396,0.0
4786405760,11.5834242,76.0342065,road_intersection,479,0.0
4786405766,11.5828794,76.0362947,road_intersection,312,0.0
4834305746,11.6858603,75.9865189,road_intersection,325,0.0
4834305755,11.6878304,75.984723,road_intersection,386,0.0
4834305758,11.6889309,75.9853319,road_intersection,165,0.0
4834305796,11.6940108,75.9963765,road_intersection,188,0.0
4834305807,11.6942484,75.9914272,road_intersection,332,0.0
4834305810,11.6945741,75.9896274,road_intersection,78,0.0
4834305818,11.6938058,75.9873127,road_intersection,194,0.0
4834306934,11.6936692,75.9826818,road_intersection,373,0.0
4834306939,11.6955892,75.9806756,road_intersection,490,0.0
4834306947,11.6976432,75.9812415,road_intersection,284,0.0
4834306950,11.6965292,75.9798505,road_intersection,230,0.0
4977098033,11.5636596,76.0788031,road_intersection,248,0.0
4977100583,11.5616981,76.0805638,road_intersection,359,0.0
5053568528,11.7925769,76.1648392,road_intersection,295,0.0
5114399955,11.7923276,76.1758133,road_intersection,60,0.0
5114399998,11.7918708,76.168,road_intersection,293,0.0
5114441184,11.7036222,76.1019657,road_intersection,230,0.0
5114441194,11.7039339,76.104415,road_intersection,366,0.0
5114441199,11.703478,76.1048519,road_intersection,444,0.0
5114441212,11.7004528,76.1063259,road_intersection,484,0.0
5114441216,11.6999111,76.107286,road_intersection,325,0.0
5114452250,11.6929652,76.1097615,road_intersection,213,0.0
5114452264,11.6900764,76.1104529,road_intersection,250,0.0
5114452287,11.6853146,76.1122512,road_intersection,129,0.0
5114452304,11.6840507,76.1148012,road_intersection,472,0.0
5114452432,11.6822641,76.1184048,road_intersection,432,0.0
5114660330,11.80708,76.16159,road_intersection,435,0.0
5114666287,11.8060705,76.1546766,road_intersection,197,0.0
5114666308,11.8056504,76.1584988,road_intersection,195,0.0
5114666821,11.8065146,76.1603548,road_intersection,436,0.0
5114666830,11.8067633,76.16192,road_intersection,295,0.0
5114671360,11.6783321,75.9771129,road_intersection,367,0.0
5114671371,11.6772494,75.9766105,road_intersection,270,0.0
5114684962,11.6095417,76.002337,road_intersection,249,0.0
5114684972,11.6088323,76.0035574,road_intersection,335,0.0
5114684982,11.6082805,76.0048931,road_intersection,416,0.0
5114684985,11.6079416,76.0052954,road_intersection,200,0.0
5114721281,11.6215561,76.311746,road_intersection,414,0.0
5114721288,11.6177062,76.3122326,road_intersection,160,0.0
5114721291,11.6164587,76.3119972,road_intersection,231,0.0
5114721937,11.6070599,76.3172402,road_intersection,461,0.0
5114721953,11.6079448,76.3139218,road_intersection,480,0.0
5114721955,11.6079153,76.3136503,road_intersection,466,0.0
5114721964,11.6085468,76.311972,road_intersection,192,0.0
5114752725,11.6605726,76.1656274,road_intersection,430,0.0
5114752739,11.662424,76.1665242,road_intersection,472,0.0
5114752745,11.6634275,76.1667576,road_intersection,491,0.0
5114752750,11.6643122,76.1669702,road_intersection,59,0.0
5114766409,11.6201416,76.1578363,road_intersection,385,0.0
5114767577,11.6507853,76.1685387,road_intersection,499,0.0
5114767614,11.6550803,76.1655347,road_intersection,394,0.0
5114767618,11.6556898,76.1652182,road_intersection,155,0.0
5114769445,11.659888,76.164717,road_intersection,393,0.0
5114780526,11.6058456,76.3311917,road_intersection,97,0.0
5114780552,11.6100484,76.3302691,road_intersection,266,0.0
5114823132,11.6076576,76.3113324,road_intersection,332,0.0
5114823134,11.6079099,76.3117562,road_intersection,255,0.0
5114828128,11.5345,76.03079,road_intersection,365,0.0
5114831081,11.6081364,76.3124705,road_intersection,158,0.0
5114845421,11.6044921,76.3249565,road_intersection,323,0.0
5114864405,11.5403034,76.1652259,road_intersection,340,0.0
5114864415,11.5392017,76.1641239,road_intersection,335,0.0
5114867562,11.5351206,76.1730492,road_intersection,180,0.0
5114867563,11.5350154,76.1733014,road_intersection,187,0.0
5114869818,11.5325442,76.1758575,road_intersection,166,0.0
5114897109,11.5447051,76.1810047,road_intersection,258,0.0
5121195998,11.6400011,76.1143878,road_intersection,314,0.0
5121196014,11.6342007,76.1176593,road_intersection,213,0.0
5156760183,11.6346447,76.1168091,road_intersection,234,0.0
5156760194,11.6360342,76.1156134,road_intersection,179,0.0
5156760219,11.63919,76.114915,road_intersection,148,0.0
5156761847,11.6410129,76.1123738,road_intersection,346,0.0
5156778023,11.738884,76.131523,road_intersection,418,0.0
5156778062,11.7325084,76.1318863,road_intersection,181,0.0
5232486082,11.6723924,76.0791312,road_intersection,438,0.0
5232486086,11.6736089,76.0796052,road_intersection,307,0.0
5232486568,11.6645127,76.0839848,road_intersection,125,0.0
5232486576,11.6635879,76.0876167,road_intersection,215,0.0
5232486578,11.6630466,76.0884926,road_intersection,53,0.0
5232486585,11.6608645,76.0894663,road_intersection,67,0.0
5232491023,11.6723242,76.0791986,road_intersection,201,0.0
5232491025,11.6719244,76.0791569,road_intersection,254,0.0
5232491027,11.6716972,76.0792762,road_intersection,409,0.0
5232492213,11.6737225,76.0765024,road_intersection,110,0.0
5232500268,11.687327,76.0793288,road_intersection,428,0.0
5232504862,11.6950441,76.0807741,road_intersection,155,0.0
5232504864,11.6950683,76.0798833,road_intersection,112,0.0
5232515679,11.7721436,76.0059446,road_intersection,365,0.0
5232515684,11.770608,76.0070166,road_intersection,399,0.0
5232515687,11.7698255,76.0076741,road_intersection,322,0.0
5232515688,11.7695142,76.0079062,road_intersection,102,0.0
5232516621,11.766009,76.0027524,road_intersection,102,0.0
5232516629,11.7665019,76.0061944,road_intersection,225,0.0
5232539080,11.5509143,76.1557719,road_intersection,253,0.0
5232539087,11.5504573,76.1547953,road_intersection,500,0.0
5232551955,11.5584015,76.1596914,road_intersection,179,0.0
5232556588,11.5536231,76.1373876,road_intersection,136,0.0
5232556590,11.5540969,76.1371112,road_intersection,476,0.0
5232556615,11.5546059,76.1309477,road_intersection,119,0.0
5232561893,11.5568971,76.2234449,road_intersection,61,0.0
5232561896,11.5569811,76.2244006,road_intersection,240,0.0
5232563768,11.5578181,76.2236774,road_intersection,230,0.0
5232563774,11.5579374,76.2219503,road_intersection,329,0.0
5232563970,11.568279,76.2199971,road_intersection,445,0.0
5232563972,11.5683648,76.2209262,road_intersection,470,0.0
5232564064,11.5565563,76.223463,road_intersection,180,0.0
5232564069,11.556162,76.224945,road_intersection,492,0.0
5232566621,11.5726757,76.2212422,road_intersection,335,0.0
5232578646,11.6189153,76.211168,road_intersection,81,0.0
5232578650,11.6191583,76.2119667,road_intersection,473,0.0
5232578655,11.6185604,76.2127651,road_intersection,112,0.0
5232578657,11.6186345,76.212979,road_intersection,315,0.0
5232580331,11.6194887,76.2101661,road_intersection,406,0.0
5232580334,11.6194528,76.2111876,road_intersection,162,0.0
5232582044,11.6200472,76.1606102,road_intersection,172,0.0
5232582182,11.6214817,76.2095097,road_intersection,264,0.0
5232582188,11.6209037,76.2113552,road_intersection,449,0.0
5232586613,11.6648825,76.2582812,road_intersection,150,0.0
5232588091,11.6626544,76.2587843,road_intersection,349,0.0
5232589767,11.663563,76.25869,road_intersection,254,0.0
5232590436,11.6635026,76.2585881,road_intersection,100,0.0
5232591486,11.6632741,76.2557248,road_intersection,370,0.0
5232597535,11.6191753,76.1580925,road_intersection,425,0.0
5232597847,11.6195989,76.15796,road_intersection,309,0.0
5232600008,11.6738364,76.075704,road_intersection,129,0.0
5232600011,11.674128,76.0749151,road_intersection,120,0.0
5232605692,11.670232,76.0728774,road_intersection,240,0.0
5232605704,11.6739517,76.0722541,road_intersection,278,0.0
5232608139,11.7234547,76.1513901,road_intersection,299,0.0
5232608141,11.7247099,76.1516189,road_intersection,159,0.0
5232609561,11.7233673,76.1518573,road_intersection,275,0.0
5232609564,11.7245103,76.1523867,road_intersection,183,0.0
5232609899,11.7236635,76.1497718,road_intersection,359,0.0
5232609902,11.7228883,76.1498546,road_intersection,409,0.0
5232610424,11.723771,76.1491678,road_intersection,344,0.0
5232610431,11.7217439,76.1501364,road_intersection,50,0.0
5232611541,11.7419295,76.1196943,road_intersection,497,0.0
5232611547,11.7433465,76.1191772,road_intersection,60,0.0
5232617819,11.740897,76.0731211,road_intersection,500,0.0
5232618125,11.7397441,76.0715915,road_intersection,64,0.0
5232618127,11.739794,76.0720536,road_intersection,282,0.0
5232621016,11.7270896,75.9833125,road_intersection,97,0.0
5232622913,11.791396,76.1646845,road_intersection,92,0.0
5232624555,11.7925796,76.164799,road_intersection,358,0.0
5232625001,11.7922294,76.1660605,road_intersection,378,0.0
5232625002,11.7930512,76.1665039,road_intersection,103,0.0
5232625005,11.7931109,76.1678488,road_intersection,490,0.0
5232625006,11.7932301,76.1684121,road_intersection,194,0.0
5232625061,11.795416,76.1686405,road_intersection,193,0.0
5232625063,11.7965706,76.1687939,road_intersection,183,0.0
5232625547,11.7919209,76.1676594,road_intersection,258,0.0
5232627281,11.7928033,76.1633926,road_intersection,130,0.0
5234141962,11.5531431,76.1316926,road_intersection,241,0.0
5234141971,11.5528216,76.1334143,road_intersection,144,0.0
5234151754,11.5495919,76.039073,road_intersection,73,0.0
5234194151,11.5888792,76.01921,road_intersection,216,0.0
5234207119,11.6595147,76.1743654,road_intersection,353,0.0
5234209515,11.6359893,76.0913338,road_intersection,394,0.0
5234209518,11.6367231,76.0912961,road_intersection,209,0.0
5234209708,11.6417464,76.1105228,road_intersection,196,0.0
5234209717,11.6416585,76.1059682,road_intersection,405,0.0
5234210940,11.6425395,76.1111316,road_intersection,357,0.0
5234210943,11.6434238,76.1101358,road_intersection,425,0.0
5234210951,11.6466216,76.1085118,road_intersection,458,0.0
5234210997,11.6434664,76.1124722,road_intersection,420,0.0
5234211001,11.6423149,76.113451,road_intersection,472,0.0
5234213758,11.6604092,76.1615579,road_intersection,237,0.0
5234213759,11.6602459,76.1616926,road_intersection,227,0.0
5234219902,11.6594921,76.1739283,road_intersection,195,0.0
5234219905,11.6606087,76.1740573,road_intersection,156,0.0
5234227014,11.6595264,76.172705,road_intersection,387,0.0
5234227019,11.6611902,76.1734053,road_intersection,372,0.0
5234227522,11.6601616,76.1745278,road_intersection,411,0.0
5234230286,11.6592363,76.1717168,road_intersection,125,0.0
5234230297,11.6630226,76.1715709,road_intersection,271,0.0
5234249269,11.684527,76.1145799,road_intersection,150,0.0
5234250188,11.8398173,75.9553162,road_intersection,452,0.0
5234250191,11.8392666,75.9547231,road_intersection,170,0.0
5234254618,11.6608648,76.1643596,road_intersection,114,0.0
5234254625,11.6622524,76.1634314,road_intersection,307,0.0
5234254628,11.6619989,76.1624527,road_intersection,446,0.0
5234257013,11.6423697,76.110993,road_intersection,462,0.0
5234257015,11.642169,76.1112829,road_intersection,93,0.0
5234264054,11.8479746,76.0642981,road_intersection,196,0.0
5234264056,11.8489718,76.0643208,road_intersection,119,0.0
5234271417,11.8399171,75.9534095,road_intersection,188,0.0
5234271844,11.8397675,75.9539953,road_intersection,290,0.0
5234271847,11.839244,75.95413,road_intersection,176,0.0
5234273053,11.5409262,76.0375604,road_intersection,80,0.0
5234273055,11.541146,76.0373184,road_intersection,280,0.0
5234273509,11.541154,76.0378804,road_intersection,73,0.0
5234273511,11.5409534,76.038023,road_intersection,152,0.0
5234275554,11.5413488,76.0382026,road_intersection,50,0.0
5234275556,11.5411114,76.0384251,road_intersection,89,0.0
5234276062,11.5414559,76.0383893,road_intersection,246,0.0
5234276069,11.5423385,76.0372986,road_intersection,433,0.0
5234277241,11.5530227,76.0391566,road_intersection,399,0.0
5234277244,11.5528779,76.0398087,road_intersection,94,0.0
5234291477,11.5534227,76.0391303,road_intersection,65,0.0
5234291483,11.5512374,76.0391033,road_intersection,202,0.0
5234292092,11.5507324,76.0390584,road_intersection,344,0.0
5234292135,11.5526447,76.0407286,road_intersection,386,0.0
5234292152,11.5544531,76.0390291,road_intersection,421,0.0
5234292156,11.5545699,76.0377091,road_intersection,204,0.0
5234293012,11.5729488,76.0628902,road_intersection,125,0.0
5234294116,11.5655845,76.0715294,road_intersection,61,0.0
5234294371,11.5745856,76.0618686,road_intersection,116,0.0
5234294372,11.5742174,76.0617926,road_intersection,79,0.0
5234294374,11.5736649,76.0617053,road_intersection,438,0.0
5234294684,11.5742201,76.0620755,road_intersection,171,0.0
5234297531,11.5713281,76.0821109,road_intersection,421,0.0
5234297536,11.5721338,76.0817395,road_intersection,299,0.0
5234297550,11.5752672,76.082893,road_intersection,293,0.0
5234297568,11.5765897,76.0841775,road_intersection,255,0.0
5234298517,11.6179165,76.0843609,road_intersection,419,0.0
5234298739,11.6187462,76.0824732,road_intersection,69,0.0
5234298742,11.6194148,76.0829764,road_intersection,91,0.0
5234298759,11.6190739,76.0849858,road_intersection,240,0.0
5234299231,11.6199551,76.0853841,road_intersection,227,0.0
5234299233,11.6202804,76.0847847,road_intersection,296,0.0
5234299235,11.6205141,76.0842257,road_intersection,382,0.0
5234299322,11.6193961,76.0850562,road_intersection,314,0.0
5234299324,11.6196057,76.0843643,road_intersection,166,0.0
5234299762,11.6207383,76.0817972,road_intersection,197,0.0
5234303677,11.6528306,76.2541394,road_intersection,389,0.0
5234303686,11.6516958,76.2527087,road_intersection,140,0.0
5234303703,11.6537061,76.2487575,road_intersection,277,0.0
5234303752,11.6551405,76.2560633,road_intersection,292,0.0
5234303763,11.6538423,76.2548841,road_intersection,388,0.0
5234303775,11.6543995,76.2564555,road_intersection,372,0.0
5234304562,11.6552165,76.2560432,road_intersection,259,0.0
5234304567,11.6556289,76.2548437,road_intersection,189,0.0
5234305873,11.6560574,76.254996,road_intersection,215,0.0
5234309293,11.7892445,76.1665683,road_intersection,235,0.0
5234312317,11.6830624,75.9743103,road_intersection,148,0.0
5234312320,11.6830571,75.9735652,road_intersection,332,0.0
5234314208,11.6789845,75.9747546,road_intersection,143,0.0
5234314344,11.6802716,75.974396,road_intersection,342,0.0
5234314348,11.679535,75.973403,road_intersection,388,0.0
5234315854,11.7903764,76.1662753,road_intersection,483,0.0
5234315856,11.7904441,76.1666637,road_intersection,103,0.0
5234315860,11.790336,76.1674829,road_intersection,392,0.0
5234316734,11.7885335,76.1667159,road_intersection,88,0.0
5234316752,11.7888173,76.1730109,road_intersection,202,0.0
5234316755,11.7884219,76.1739133,road_intersection,129,0.0
5234319534,11.7883404,76.1642514,road_intersection,123,0.0
5234320042,11.7882994,76.1667394,road_intersection,129,0.0
5234320048,11.7883226,76.1651211,road_intersection,69,0.0
5234320702,11.7897135,76.1664244,road_intersection,421,0.0
5234320708,11.7898031,76.1652102,road_intersection,77,0.0
5234321425,11.6247448,76.0717726,road_intersection,229,0.0
5234321429,11.6251641,76.0731702,road_intersection,365,0.0
5234324445,11.6121444,76.0814496,road_intersection,496,0.0
5234324555,11.6132536,76.0821421,road_intersection,435,0.0
5234327615,11.6136054,76.0808268,road_intersection,111,0.0
5234327617,11.6135511,76.0804518,road_intersection,495,0.0
5234328238,11.6233436,76.0722724,road_intersection,344,0.0
5234328241,11.6234146,76.073358,road_intersection,130,0.0
5234328426,11.6123505,76.0813917,road_intersection,252,0.0
5234330286,11.6226499,76.0722707,road_intersection,463,0.0
5234330287,11.6223453,76.0722843,road_intersection,227,0.0
5234330290,11.6216543,76.0724476,road_intersection,132,0.0
5234330524,11.6222216,76.0720285,road_intersection,444,0.0
5234330527,11.6219651,76.0712398,road_intersection,479,0.0
5234331194,11.6247898,76.0703466,road_intersection,489,0.0
5234331200,11.6258914,76.071203,road_intersection,481,0.0
5234331203,11.626724,76.0725226,road_intersection,443,0.0
5234331205,11.6265948,76.0733396,road_intersection,254,0.0
5234334787,11.6384406,76.0085101,road_intersection,136,0.0
5234334935,11.6604461,76.1641756,road_intersection,328,0.0
5234334937,11.6605189,76.1637475,road_intersection,149,0.0
5234335920,11.6399798,76.0081014,road_intersection,263,0.0
5234337131,11.6397348,76.0084062,road_intersection,345,0.0
5234337433,11.6386523,76.0091482,road_intersection,476,0.0
5234337443,11.6397614,76.0095645,road_intersection,180,0.0
5234337771,11.6395963,76.0077915,road_intersection,163,0.0
5234338619,11.6774531,75.9755525,road_intersection,381,0.0
5234338951,11.6380937,76.0099608,road_intersection,52,0.0
5234340324,11.6784042,75.9754289,road_intersection,305,0.0
5234340518,11.7338179,75.9357762,road_intersection,386,0.0
5234340585,11.7338274,75.9361938,road_intersection,298,0.0
5234340595,11.7316696,75.9360359,road_intersection,223,0.0
5234340604,11.730395,75.9347445,road_intersection,423,0.0
5234340618,11.7303924,75.9317496,road_intersection,217,0.0
5234340619,11.7303694,75.9315591,road_intersection,370,0.0
5234341223,11.7346374,75.9354588,road_intersection,259,0.0
5234341324,11.7340948,75.9356676,road_intersection,61,0.0
5234341325,11.734132,75.9359211,road_intersection,289,0.0
5234344549,11.7252632,75.9273458,road_intersection,72,0.0
5234344560,11.7232247,75.9271527,road_intersection,469,0.0
5234344569,11.7218453,75.9254303,road_intersection,321,0.0
5234345193,11.7365219,75.9272513,road_intersection,217,0.0
5234345202,11.7377901,75.9279928,road_intersection,269,0.0
5234345207,11.7384519,75.9281408,road_intersection,329,0.0
5234345211,11.7389969,75.9284236,road_intersection,167,0.0
5234345676,11.7390677,75.9276374,road_intersection,180,0.0
5234350634,11.7435935,75.8860762,road_intersection,238,0.0
5234350638,11.7431084,75.891239,road_intersection,166,0.0
5234350662,11.7427611,75.8635687,road_intersection,391,0.0
5234350664,11.7420373,75.8619909,road_intersection,96,0.0
5234352190,11.7460216,75.8817717,road_intersection,422,0.0
5234352207,11.7548236,75.8803692,road_intersection,207,0.0
5234352210,11.7565311,75.8799377,road_intersection,303,0.0
5234353955,11.7460853,75.8778583,road_intersection,121,0.0
5234353971,11.7473073,75.8743688,road_intersection,223,0.0
5234353983,11.7443811,75.8739286,road_intersection,390,0.0
5234358479,11.6632482,76.3343045,road_intersection,172,0.0
5234365925,11.6632615,76.3343497,road_intersection,109,0.0
5234365965,11.6767208,76.336629,road_intersection,285,0.0
5234365983,11.6823337,76.3360592,road_intersection,123,0.0
5234412993,11.6642713,76.3408831,road_intersection,191,0.0
5234439095,11.5387684,76.1692188,road_intersection,253,0.0
5234453434,11.5467054,76.184898,road_intersection,304,0.0
5234453438,11.5476331,76.18987,road_intersection,338,0.0
5234453442,11.5464005,76.1938671,road_intersection,355,0.0
5243703060,11.6339537,76.2775553,road_intersection,430,0.0
5243705910,11.5996508,76.1534393,road_intersection,79,0.0
5243706863,11.5883631,76.1505532,road_intersection,213,0.0
5243706885,11.5844478,76.1542286,road_intersection,50,0.0
5243706894,11.5825877,76.1524415,road_intersection,54,0.0
5263479899,11.8656333,76.0733386,road_intersection,145,0.0
5263496184,11.9345582,76.0534256,road_intersection,319,0.0
5263496196,11.9330016,76.0518919,road_intersection,453,0.0
5263496198,11.9328166,76.0515854,road_intersection,398,0.0
5263496213,11.9328376,76.0487592,road_intersection,341,0.0
5263496214,11.9328376,76.0486131,road_intersection,400,0.0
5263496442,11.934347,76.0453558,road_intersection,127,0.0
5263496451,11.9335869,76.043993,road_intersection,428,0.0
5263496513,11.930336,76.0377496,road_intersection,451,0.0
5263504221,11.9368353,76.0552296,road_intersection,92,0.0
5263504260,11.9425499,76.060436,road_intersection,261,0.0
5263504280,11.9439471,76.0647928,road_intersection,424,0.0
5263506150,11.9434916,76.0585426,road_intersection,264,0.0
5263506156,11.944057,76.058623,road_intersection,429,0.0
5263506168,11.9458827,76.0584764,road_intersection,471,0.0
5263506183,11.9478053,76.0571247,road_intersection,264,0.0
5263545334,11.9090648,76.0035616,road_intersection,76,0.0
5263545340,11.9074399,76.004219,road_intersection,203,0.0
5263545372,11.9030982,76.009476,road_intersection,147,0.0
5263563254,11.9048696,76.0333861,road_intersection,263,0.0
5263603532,11.9055567,76.053756,road_intersection,314,0.0
5263632540,11.8773414,76.0378511,road_intersection,259,0.0
5263632543,11.876686,76.0389974,road_intersection,138,0.0
5263632576,11.8721434,76.0476555,road_intersection,185,0.0
5263632578,11.8720457,76.0479343,road_intersection,356,0.0
5263659534,11.8592954,76.0714384,road_intersection,62,0.0
5273270463,11.6668205,76.2633032,road_intersection,146,0.0
5273270479,11.6666697,76.2637454,road_intersection,452,0.0
5273270480,11.6665197,76.2637368,road_intersection,94,0.0
5273270483,11.6664897,76.2642591,road_intersection,237,0.0
5273285920,11.668261,76.2676316,road_intersection,143,0.0
5273289525,11.6655765,76.2674653,road_intersection,97,0.0
5273306168,11.6636168,76.2618857,road_intersection,240,0.0
5273306175,11.6630947,76.2621796,road_intersection,285,0.0
5273306180,11.6628445,76.2626615,road_intersection,129,0.0
5273306187,11.6635356,76.2629926,road_intersection,85,0.0
5273631810,11.7494574,76.1957865,road_intersection,110,0.0
5273631815,11.7499275,76.1938708,road_intersection,343,0.0
5273634647,11.750736,76.182799,road_intersection,437,0.0
5273634650,11.7502536,76.1808638,road_intersection,131,0.0
5273634720,11.7403333,76.16683,road_intersection,194,0.0
5274680206,11.6641818,76.2633578,road_intersection,205,0.0
5274680207,11.6638915,76.2633083,road_intersection,212,0.0
5274682732,11.6635511,76.2635953,road_intersection,160,0.0
5274683067,11.6740145,76.2898862,road_intersection,74,0.0
5274683069,11.673449,76.2901331,road_intersection,286,0.0
5275245892,11.7416259,76.1194823,road_intersection,211,0.0
5275245894,11.7413725,76.1198271,road_intersection,204,0.0
5275246125,11.7406218,76.1188088,road_intersection,169,0.0
5275246128,11.7401215,76.1185542,road_intersection,469,0.0
5275246129,11.7403192,76.1181209,road_intersection,325,0.0
5275246137,11.7393356,76.118221,road_intersection,238,0.0
5275246138,11.7395954,76.1177581,road_intersection,142,0.0
5275246142,11.7388728,76.1179273,road_intersection,411,0.0
5275246143,11.7387459,76.1180049,road_intersection,450,0.0
5275246164,11.7394307,76.1182642,road_intersection,64,0.0
5275246169,11.739428,76.1196665,road_intersection,469,0.0
5277519374,11.6623014,76.261368,road_intersection,365,0.0
5277519375,11.6621233,76.2610211,road_intersection,95,0.0
5277519378,11.6627507,76.2605841,road_intersection,389,0.0
5277519382,11.6616335,76.261517,road_intersection,98,0.0
5277640286,11.7408739,76.1183048,road_intersection,72,0.0
5278101140,11.6706829,76.2608304,road_intersection,102,0.0
5278101142,11.6705531,76.2603023,road_intersection,257,0.0
5286934439,11.6678336,76.2631779,road_intersection,329,0.0
5286934452,11.6680324,76.2619148,road_intersection,233,0.0
5286934455,11.6683034,76.2631124,road_intersection,105,0.0
5286934458,11.6702587,76.2633914,road_intersection,139,0.0
5286934459,11.6683838,76.2631307,road_intersection,434,0.0
5286934460,11.6686297,76.2637343,road_intersection,484,0.0
5286934461,11.6686256,76.2631802,road_intersection,390,0.0
5286934462,11.6687468,76.2635822,road_intersection,96,0.0
5286934463,11.6696694,76.2632951,road_intersection,419,0.0
5286934464,11.6696694,76.2636545,road_intersection,362,0.0
5286934467,11.6708312,76.2640508,road_intersection,287,0.0
5286934468,11.6695808,76.2625165,road_intersection,114,0.0
5286934471,11.6703774,76.2626139,road_intersection,499,0.0
5286934475,11.6716269,76.2628766,road_intersection,249,0.0
5286934476,11.671183,76.2656065,road_intersection,69,0.0
5286934484,11.6715846,76.2693844,road_intersection,144,0.0
5286934485,11.6710527,76.2674398,road_intersection,230,0.0
5286934490,11.6718729,76.2668321,road_intersection,78,0.0
5286934491,11.6728174,76.2660435,road_intersection,196,0.0
5286934493,11.6726134,76.2675082,road_intersection,261,0.0
5292876866,11.6721739,76.3643961,road_intersection,477,0.0
5292924669,11.6329859,76.3089167,road_intersection,88,0.0
