node_id,y,x,type,current_capacity,damage_severity
8065140159,20.0673269,85.885587,road_intersection,33,0.9032976020838572
8065140166,20.0668148,85.8867095,road_intersection,26,0.7365497513885593
8065140167,20.067097,85.8858701,road_intersection,15,0.8518989794861899
8065140171,20.0640278,85.8902771,road_intersection,14,0.9082787306928659
8065144389,20.0589348,85.8988214,road_intersection,13,0.8743349827662708
8065144394,20.06428,85.8894601,road_intersection,42,0.7599326954980172
8065144446,20.0648867,85.8902288,road_intersection,14,0.9412373578546788
8065144453,20.0649175,85.8893482,road_intersection,6,0.9146221388847404
8065144458,20.0649277,85.8897592,road_intersection,13,0.9216952011746625
8065157562,20.0639727,85.8902288,hospital,32,0.739317325467194
8065157582,20.0515291,85.8855745,relief_camp,26,0.7371261410951033
8065199791,20.0487154,85.8844534,road_intersection,21,0.9782687653019523
8065199803,20.0515849,85.8859482,road_intersection,48,0.8192734581474822
8065199841,20.050508,85.8885476,road_intersection,20,0.7902846075342819
8065199855,20.0522703,85.8847008,road_intersection,42,0.84657521360546
8065199871,20.0549272,85.884872,road_intersection,10,0.8988592638290747
8065199914,20.0573743,85.884314,road_intersection,29,0.9866869771140909
8065199923,20.0580835,85.8831148,road_intersection,10,0.7859338680646165
8065199929,20.0584724,85.882812,road_intersection,8,0.9774425287936082
8065199946,20.0500808,85.8863193,road_intersection,35,0.7074578474158768
8065199947,20.049851,85.8862553,road_intersection,35,0.8665594126980474
8065199948,20.0494369,85.8861484,road_intersection,30,0.8901925335043255
8065221869,20.0514951,85.8862456,road_intersection,25,0.7317692211252259
8065221870,20.0511899,85.8860996,road_intersection,17,0.7421018791191738
8065221871,20.0509715,85.8855673,road_intersection,40,0.8257342957948911
8065221884,20.0512073,85.8867628,relief_camp,13,0.9898695736429546
8065225985,20.0511347,85.8862108,road_intersection,27,0.8788127659703118
8065225986,20.0508606,85.8860315,road_intersection,47,0.9799069664800634
8065225987,20.0500004,85.8839234,road_intersection,35,0.9413082746838912
8065225988,20.0496798,85.8847812,road_intersection,43,0.8402144804665874
8065225994,20.0511868,85.8842157,road_intersection,14,0.9354290347756562
8065226005,20.0518553,85.8846807,road_intersection,6,0.7053510351930963
8065226008,20.0521116,85.8856604,road_intersection,42,0.7327431990297204
8065226010,20.0530706,85.8846158,road_intersection,30,0.9488285844648209
8065226036,20.0551039,85.8846964,road_intersection,40,0.9390451264975486
8065244832,19.8801534,85.6797874,road_intersection,429,0.0
8065258708,20.057162,85.8838357,road_intersection,21,0.7697922225899301
8065258713,20.0574826,85.8829724,road_intersection,9,0.859230877179716
8065258724,20.0593005,85.8828774,road_intersection,48,0.8818047462100033
8065258743,20.0602703,85.8843893,road_intersection,18,0.9603216861328033
8065258764,20.0626481,85.8883109,road_intersection,12,0.8809321472016177
8065374808,19.8651093,85.7015066,road_intersection,307,0.0
8065374814,19.8636979,85.7009567,hospital,59,0.0
8065374854,19.8791003,85.7113677,hospital,76,0.0
8065386638,19.8638763,85.6991342,road_intersection,394,0.0
8065386653,19.8681658,85.7163018,road_intersection,89,0.0
8065401896,19.8644963,85.7021423,road_intersection,320,0.0
8065401925,19.8650689,85.701457,road_intersection,254,0.0
8065459116,19.871084,85.705487,road_intersection,100,0.0
8065459152,19.8808672,85.7193634,road_intersection,475,0.0
8065459154,19.8781216,85.7196799,road_intersection,121,0.0
8065459174,19.8800765,85.7196665,road_intersection,343,0.0
8065459192,19.8748187,85.7198678,road_intersection,109,0.0
8065460470,19.8746819,85.7192911,road_intersection,316,0.0
8065470295,19.8747022,85.7244611,road_intersection,125,0.0
8065471956,19.8804521,85.7212017,road_intersection,450,0.0
8065511290,19.8790322,85.7099073,road_intersection,258,0.0
8065580995,20.0645146,85.9016172,road_intersection,5,0.8237714707821041
8065586244,19.8289391,85.6502983,road_intersection,72,0.0
8065586264,19.831714,85.6456655,road_intersection,294,0.0
8068485428,19.9726068,85.6142552,road_intersection,284,0.0
8068585119,20.0069976,85.6283035,road_intersection,199,0.0
8068585124,19.9908985,85.6285352,road_intersection,323,0.0
8068585125,19.9911301,85.6280675,relief_camp,409,0.0
8068585127,19.991233,85.6287411,road_intersection,378,0.0
8068585130,19.9904888,85.6283713,road_intersection,387,0.0
8068585136,19.9916065,85.6128521,road_intersection,476,0.0
8068585144,19.9860371,85.6281972,road_intersection,143,0.0
8068585148,19.9822097,85.6239461,road_intersection,87,0.0
8068585155,19.9821698,85.6290779,road_intersection,104,0.0
8068585157,19.9752337,85.6225748,road_intersection,65,0.0
8068585172,19.9661722,85.6261158,road_intersection,182,0.0
8071820952,19.9076599,85.9721576,road_intersection,112,0.0
8071832546,19.9064002,85.9706837,road_intersection,465,0.0
8071988453,19.8879891,85.9636446,road_intersection,202,0.0
8071994838,19.8881523,85.9618324,road_intersection,148,0.0
8071994863,19.8882424,85.9525707,road_intersection,286,0.0
8071994927,19.8881461,85.9624231,road_intersection,244,0.0
8072007966,19.9058668,85.9603706,road_intersection,51,0.0
8072007977,19.9033549,85.959454,road_intersection,482,0.0
8072008015,19.9011444,85.962287,road_intersection,362,0.0
8072020031,19.9000782,85.9629663,road_intersection,422,0.0
8072020037,19.9034565,85.959568,road_intersection,481,0.0
8072027428,19.887376,85.9523199,road_intersection,449,0.0
8072027455,19.8965237,85.9588753,hospital,162,0.0
8072027473,19.9026964,85.9661015,road_intersection,394,0.0
8072027494,19.9037846,85.9637991,road_intersection,53,0.0
8072037126,19.8939618,85.9598063,road_intersection,212,0.0
8072037169,19.8954127,85.9578116,road_intersection,389,0.0
8072037176,19.8989584,85.9606636,road_intersection,365,0.0
8072039027,19.8931231,85.9565077,road_intersection,397,0.0
8072039028,19.8928114,85.9567818,road_intersection,391,0.0
8072039077,19.8943852,85.9555259,road_intersection,69,0.0
8072039080,19.891302,85.9541967,road_intersection,313,0.0
8072039083,19.8953058,85.953876,hospital,328,0.0
8072039089,19.8943531,85.957156,hospital,120,0.0
8072058239,19.8998229,85.9468757,hospital,159,0.0
8072058260,19.9002075,85.947089,road_intersection,269,0.0
8072058277,19.9004344,85.9466545,road_intersection,335,0.0
8072064449,19.8965629,85.9589129,road_intersection,433,0.0
8072065638,19.8841778,85.9495291,road_intersection,377,0.0
8072065678,19.8825433,85.9493655,road_intersection,489,0.0
8072065681,19.8843629,85.9506851,road_intersection,150,0.0
8072092898,19.881861,85.9496465,road_intersection,227,0.0
8072092900,19.882351,85.9498751,road_intersection,167,0.0
8072092914,19.8814492,85.9481546,road_intersection,451,0.0
8072093411,19.885187,85.9481692,road_intersection,325,0.0
8072093413,19.8845946,85.9480324,road_intersection,279,0.0
8072093640,19.880566,85.9483882,road_intersection,312,0.0
8072093643,19.881378,85.9488089,road_intersection,197,0.0
8072093644,19.8821126,85.9490986,road_intersection,449,0.0
8072093647,19.88066,85.9480579,road_intersection,327,0.0
8072099111,19.8961261,85.9606905,road_intersection,280,0.0
8072140801,19.880919,85.9480863,road_intersection,367,0.0
8072140811,19.8815457,85.9466028,road_intersection,410,0.0
8072143419,19.8819941,85.9450015,road_intersection,228,0.0
8072145745,19.88953,85.9601895,road_intersection,380,0.0
8072145756,19.8883674,85.9599316,hospital,410,0.0
8072145757,19.8962415,85.9601952,road_intersection,350,0.0
8072145766,19.8955681,85.9601755,hospital,102,0.0
8073075765,20.049996,85.6860444,road_intersection,136,0.0
8073082729,20.0659619,85.6911687,road_intersection,64,0.0
8073082747,20.0525697,85.690092,road_intersection,174,0.0
8073082752,20.0523602,85.6900334,road_intersection,124,0.0
8073082765,20.0538895,85.6871877,road_intersection,305,0.0
8073082766,20.0535822,85.6878395,road_intersection,460,0.0
8073082773,20.0507467,85.6862079,road_intersection,79,0.0
8073082788,20.0495424,85.6891125,road_intersection,178,0.0
8073105973,20.0554666,85.6858815,road_intersection,70,0.0
8073106073,20.0686589,85.6917466,road_intersection,87,0.0
8073106074,20.0689735,85.6930586,road_intersection,72,0.0
8073107753,20.0682018,85.6914051,road_intersection,323,0.0
8073107767,20.0526121,85.6899516,hospital,465,0.0
8073107772,20.0533167,85.6887084,road_intersection,376,0.0
8073107787,20.0536581,85.690168,road_intersection,360,0.0
8073107789,20.0422815,85.6855641,road_intersection,120,0.0
8073107790,20.0434089,85.6867546,road_intersection,427,0.0
8073107798,20.0496017,85.6889672,road_intersection,311,0.0
8073117436,20.0835019,85.6989261,road_intersection,484,0.0
8073117437,20.0690707,85.6919459,road_intersection,226,0.0
8073117442,20.068613,85.6925677,road_intersection,366,0.0
8073117443,20.0680844,85.6924841,road_intersection,266,0.0
8073117444,20.0678496,85.6931255,road_intersection,282,0.0
8073117452,20.0694536,85.6935369,road_intersection,97,0.0
8073117453,20.0681661,85.6934932,road_intersection,266,0.0
8073117458,20.0687014,85.6926953,hospital,125,0.0
8073117459,20.0686389,85.6935701,road_intersection,386,0.0
8073117499,20.0677635,85.6991958,hospital,369,0.0
8073133088,20.0724948,85.8735103,road_intersection,44,0.8122552130221548
8073133092,20.0722393,85.8741159,road_intersection,25,0.8277646259120529
8073133115,20.0711407,85.8669838,hospital,42,0.8955793076739922
8073143046,20.0644752,85.6941725,road_intersection,451,0.0
8073143054,20.0654572,85.6945246,road_intersection,272,0.0
8073143077,20.0660638,85.6947005,road_intersection,477,0.0
8073143088,20.0659261,85.6923532,road_intersection,398,0.0
8073143099,20.0659175,85.6925522,road_intersection,180,0.0
8073143106,20.0676148,85.6914534,road_intersection,264,0.0
8073143107,20.0641122,85.6970404,road_intersection,95,0.0
8073143116,20.066677,85.6959022,road_intersection,223,0.0
8073143120,20.066205,85.6973617,road_intersection,212,0.0
8073143121,20.06639,85.6960292,road_intersection,184,0.0
8073146086,20.0572753,85.8572309,road_intersection,21,0.9602471895256974
8073151984,20.0565895,85.686432,hospital,74,0.0
8073152003,20.0570065,85.6852839,road_intersection,254,0.0
8073152004,20.0568942,85.6863266,road_intersection,140,0.0
8073166736,20.0520688,85.8594213,road_intersection,15,0.8361690646228899
8073166757,20.0530484,85.8695561,road_intersection,37,0.7743518688854074
8073166874,20.051521,85.8704984,road_intersection,45,0.7709987088992744
8073166875,20.0513512,85.8701307,road_intersection,12,0.9238042840730339
8073167032,20.069399,85.687201,road_intersection,303,0.0
8073167058,20.0602415,85.6876069,road_intersection,456,0.0
8073167070,20.0564603,85.6869789,road_intersection,324,0.0
8073167101,20.0460091,85.6834253,road_intersection,85,0.0
8073167104,20.0456649,85.6828679,road_intersection,399,0.0
8073182248,20.0586087,85.8681125,road_intersection,7,0.9449706290271731
8073182291,20.0645075,85.8598135,road_intersection,32,0.7315834239562374
8073182306,20.0675815,85.8639027,road_intersection,26,0.7199676570865534
8073182323,20.0708348,85.8624398,road_intersection,28,0.8783300991269355
8073189424,20.0481698,85.681623,hospital,150,0.0
8073193854,20.0652728,85.6929831,road_intersection,449,0.0
8073204244,20.0610258,85.868121,road_intersection,9,0.7438519732578095
8073204245,20.060917,85.8684925,road_intersection,47,0.9473992571369024
8073204247,20.065831,85.8628955,road_intersection,7,0.7931004021772223
8073204286,20.061302,85.8654028,road_intersection,18,0.7431615798913428
8073204287,20.0615864,85.8639372,road_intersection,28,0.976291141746235
8073209660,20.0696603,85.8618922,hospital,28,0.7496595168205834
8073209688,20.0697156,85.861056,road_intersection,16,0.7854160247013806
8073209689,20.0702888,85.8607113,road_intersection,17,0.7460840185576175
8073220335,20.0676625,85.7017045,road_intersection,300,0.0
8073220369,20.0696713,85.7078228,road_intersection,59,0.0
8073220375,20.0684174,85.7065972,road_intersection,116,0.0
8073220383,20.0702332,85.7116918,hospital,228,0.0
8073222754,20.0707259,85.8673538,road_intersection,6,0.7346470190996065
8073222785,20.070494,85.8671773,road_intersection,8,0.706344404900932
8073222787,20.0695778,85.8643934,road_intersection,6,0.716618622749278
8073226431,20.0702629,85.712225,road_intersection,418,0.0
8073233342,20.0679418,85.8655398,road_intersection,10,0.7523924412807558
8073233371,20.0502302,85.8710049,hospital,13,0.7160145797881525
8073235460,20.0571128,85.8737643,road_intersection,40,0.8773431448332913
8073235462,20.0582291,85.8775664,road_intersection,24,0.9042143580398518
8073236080,20.0690937,85.7168623,road_intersection,252,0.0
8073236087,20.0700782,85.7155021,road_intersection,346,0.0
8073236101,20.0684778,85.7179603,hospital,331,0.0
8073236103,20.069847,85.7170438,road_intersection,236,0.0
8073236105,20.0692242,85.7087063,hospital,444,0.0
8073236108,20.0696923,85.7084334,road_intersection,152,0.0
8073236115,20.0690775,85.7138065,road_intersection,145,0.0
8073237418,20.0701605,85.7122224,road_intersection,282,0.0
8073237425,20.0695284,85.7120665,road_intersection,442,0.0
8073237438,20.068852,85.7086176,road_intersection,454,0.0
8073237439,20.0682543,85.7085233,road_intersection,386,0.0
8073237440,20.0670725,85.7083369,road_intersection,51,0.0
8073237444,20.0679334,85.7104238,road_intersection,378,0.0
8073253528,20.074332,85.7094119,road_intersection,123,0.0
8073253531,20.0705738,85.7078672,hospital,442,0.0
8073253565,20.0652837,85.7154445,road_intersection,101,0.0
8073253571,20.0694461,85.713612,road_intersection,106,0.0
8073253572,20.0701649,85.7137909,road_intersection,282,0.0
8073253588,20.0681773,85.7058799,road_intersection,293,0.0
8073253591,20.0653261,85.7068246,road_intersection,203,0.0
8073281147,20.0638471,85.7005694,road_intersection,268,0.0
8073281162,20.0669494,85.7009609,road_intersection,372,0.0
8073281165,20.0680515,85.7048612,road_intersection,349,0.0
8073281168,20.0694299,85.7040704,road_intersection,371,0.0
8073281172,20.068625,85.7020521,road_intersection,157,0.0
8073281179,20.0700738,85.7054043,road_intersection,302,0.0
8073281180,20.0687276,85.7047167,road_intersection,107,0.0
8073281182,20.0676185,85.7029509,road_intersection,159,0.0
8073281184,20.0658414,85.7020201,road_intersection,489,0.0
8073281194,20.0672252,85.703829,road_intersection,69,0.0
8073281195,20.0672394,85.7030522,road_intersection,260,0.0
8073281199,20.0667959,85.7032497,road_intersection,272,0.0
8073281207,20.068199,85.7016966,road_intersection,154,0.0
8073281211,20.0679128,85.7005922,road_intersection,72,0.0
8073281215,20.0685413,85.7022853,road_intersection,108,0.0
8073283628,20.0682957,85.7018229,road_intersection,379,0.0
8073283629,20.0679766,85.7009443,road_intersection,317,0.0
8073283631,20.0686574,85.70058,hospital,301,0.0
8073283635,20.0694002,85.7006329,road_intersection,116,0.0
8073283649,20.0691867,85.6988909,hospital,295,0.0
8073283655,20.0680851,85.7014286,hospital,132,0.0
8073283657,20.0685396,85.7013907,road_intersection,190,0.0
8073284329,19.8735976,85.7294673,road_intersection,479,0.0
8073284358,19.8770698,85.7363418,road_intersection,251,0.0
8073284370,19.8711319,85.7395336,road_intersection,63,0.0
8073284385,19.8693661,85.74132,road_intersection,318,0.0
8073284387,19.8684946,85.7412636,road_intersection,134,0.0
8073284399,19.8653578,85.7336381,road_intersection,52,0.0
8073285943,19.8672534,85.7416713,road_intersection,352,0.0
8073285966,19.8640271,85.7414755,road_intersection,335,0.0
8073286030,20.0541421,85.8752235,road_intersection,14,0.8180891370496084
8073286058,20.0540231,85.8726914,road_intersection,38,0.7953973290856148
8073286078,20.0539753,85.8756297,road_intersection,13,0.8513578711066689
8073286081,20.0525183,85.8759678,road_intersection,27,0.9625014826703826
8073286083,20.0526358,85.8776551,road_intersection,30,0.9553394880466618
8073286094,20.0573856,85.876191,road_intersection,10,0.7130425186038375
8073286095,20.0571394,85.876261,road_intersection,36,0.7544495228789572
8073286104,20.055437,85.8763618,road_intersection,27,0.7710234613313187
8073286112,20.0541928,85.8755852,hospital,24,0.7748162727496635
8073302197,19.8620872,85.7340606,road_intersection,382,0.0
8073302207,19.8610708,85.7322316,road_intersection,402,0.0
8073306119,20.0551495,85.8763419,road_intersection,27,0.8713697955228318
8073306125,20.0542233,85.8762488,road_intersection,41,0.8248787277109577
8073306126,20.0544127,85.8754733,road_intersection,7,0.7147762359782781
8073306127,20.0544943,85.8762501,road_intersection,33,0.8120842415378715
8073306128,20.0544978,85.8763533,road_intersection,17,0.8571258846152912
8073306129,20.0551091,85.8755081,road_intersection,31,0.7305015708711148
8073306130,20.0545803,85.8753331,road_intersection,33,0.9500375661365679
8073306131,20.0557667,85.8744746,road_intersection,41,0.7155885599395312
8073306134,20.0571818,85.8756172,road_intersection,30,0.9774525607054186
8073306136,20.0558594,85.8755947,road_intersection,5,0.7297339424739626
8073309248,19.8615019,85.7368179,road_intersection,491,0.0
8073309264,19.8621566,85.737711,road_intersection,280,0.0
8073309287,19.8744137,85.7409753,road_intersection,105,0.0
8073317485,20.0509115,85.7240324,road_intersection,108,0.0
8073317492,20.053844,85.7241318,road_intersection,64,0.0
8073317496,20.0547052,85.7252942,road_intersection,149,0.0
8073317498,20.0553034,85.7261484,road_intersection,170,0.0
8073317511,20.0542926,85.7314707,road_intersection,477,0.0
8073317515,20.0568769,85.7374488,road_intersection,416,0.0
8073324026,20.0615828,85.7473176,hospital,51,0.0
8073345932,20.0525219,85.7432855,road_intersection,202,0.0
8073345933,20.0517142,85.7428404,road_intersection,188,0.0
8073345979,20.0543585,85.745484,road_intersection,252,0.0
8073345980,20.0544076,85.7456221,road_intersection,119,0.0
8073345989,20.0528361,85.7429636,road_intersection,170,0.0
8073350024,19.9123015,85.9552845,road_intersection,307,0.0
8073350056,19.9127409,85.9526277,hospital,284,0.0
8073350228,19.8319247,85.6423041,road_intersection,430,0.0
8073351446,20.0473088,85.734778,road_intersection,467,0.0
8073351483,20.0587531,85.7421166,road_intersection,226,0.0
8073351505,20.0589262,85.7450533,road_intersection,417,0.0
8073357829,20.0573824,85.8766887,road_intersection,42,0.9530724854793258
8073357833,20.0565612,85.8770142,road_intersection,20,0.9707959431782851
8073357834,20.05668,85.8763793,road_intersection,24,0.9938712041759779
8073357835,20.0567709,85.876952,road_intersection,33,0.940607764082078
8073357857,20.0533493,85.860019,road_intersection,45,0.9338432622313987
8073357858,20.0572181,85.8684942,road_intersection,39,0.8927449827986643
8073357859,20.0573316,85.8689134,road_intersection,43,0.9336989063734387
8073358336,19.8354624,85.6413397,relief_camp,407,0.0
8073368808,19.8703916,85.7437929,road_intersection,130,0.0
8073369079,19.9064772,85.9589236,road_intersection,146,0.0
8073369082,19.9060093,85.9599388,road_intersection,449,0.0
8073369760,20.0587824,85.8567457,road_intersection,25,0.7403656625239441
8073369784,20.0655756,85.8572229,road_intersection,13,0.8608204107842912
8073369793,20.0663417,85.8576629,hospital,18,0.8542668610571243
8073369853,19.837117,85.6389308,road_intersection,271,0.0
8073378079,19.9102361,85.9597068,road_intersection,300,0.0
8073389846,19.9096901,85.9595988,road_intersection,138,0.0
8073389868,19.9089411,85.958602,relief_camp,163,0.0
8073389872,19.9089965,85.9582597,hospital,224,0.0
8073389891,19.9148769,85.9577668,road_intersection,146,0.0
8073389896,19.9149815,85.9578158,road_intersection,494,0.0
8073389912,19.9089707,85.9595939,hospital,59,0.0
8073395558,20.0529224,85.7234275,road_intersection,395,0.0
8073395610,20.0449121,85.7297689,road_intersection,182,0.0
8073395613,20.0453455,85.7304403,road_intersection,299,0.0
8073399021,20.066882,85.72866,road_intersection,188,0.0
8073399026,20.065934,85.729131,hospital,471,0.0
8073399028,20.0658552,85.7293276,road_intersection,488,0.0
8073399077,20.0651501,85.7319943,road_intersection,212,0.0
8073399115,20.0660557,85.7384825,road_intersection,62,0.0
8073399137,20.0689947,85.7449954,road_intersection,128,0.0
8073399644,19.8297037,85.6517003,road_intersection,373,0.0
8073399672,19.8365754,85.6549139,road_intersection,423,0.0
8073399684,19.8382632,85.6562694,hospital,68,0.0
8073402250,19.828444,85.6529222,road_intersection,55,0.0
8073426233,20.0680277,85.8648432,road_intersection,27,0.9572716432367673
8073426234,20.0655333,85.8636688,road_intersection,41,0.8388398096780547
8073426243,20.0658943,85.8645729,road_intersection,39,0.815526848830106
8073429497,19.9082028,85.9589953,road_intersection,59,0.0
8073429501,19.9085054,85.9585152,road_intersection,495,0.0
8073429506,19.9086025,85.9582832,road_intersection,178,0.0
8073429510,19.9089538,85.9592468,road_intersection,153,0.0
8073438322,19.9082936,85.9588142,road_intersection,210,0.0
8073438346,19.9080647,85.9572954,road_intersection,391,0.0
8073441558,19.9141103,85.9534492,road_intersection,193,0.0
8073449736,19.9186023,85.9527335,road_intersection,341,0.0
8073449738,19.9185984,85.9529476,road_intersection,159,0.0
8073449792,19.9226852,85.9529422,hospital,103,0.0
8073449793,19.9183198,85.9539976,road_intersection,98,0.0
8073449799,19.9186123,85.9540966,relief_camp,248,0.0
8073456568,20.0672331,85.7350091,road_intersection,51,0.0
8073456574,20.0676875,85.729564,hospital,302,0.0
8073456583,20.0653006,85.7303213,relief_camp,399,0.0
8073456584,20.0652539,85.7292427,road_intersection,303,0.0
8073456596,20.0534186,85.7236269,hospital,256,0.0
8073462303,19.9143921,85.9538622,road_intersection,126,0.0
8073462900,19.8513682,85.6458514,road_intersection,123,0.0
8073462914,19.8534924,85.6465791,road_intersection,102,0.0
8073462936,19.8576278,85.6487115,road_intersection,87,0.0
8073462947,19.8592682,85.6515532,road_intersection,303,0.0
8073462972,19.8545775,85.6337396,road_intersection,175,0.0
8073462993,19.851277,85.6369016,road_intersection,348,0.0
8073469938,20.0577287,85.8570305,road_intersection,20,0.891868981371133
8073469939,20.0543211,85.8755166,road_intersection,19,0.7799389952502538
8073472347,19.9140806,85.9537958,road_intersection,258,0.0
8073472356,19.914329,85.9555393,road_intersection,213,0.0
8073477252,19.9101982,85.9499019,road_intersection,95,0.0
8073477260,19.9087109,85.9490812,road_intersection,61,0.0
8073477285,19.9052036,85.946112,road_intersection,491,0.0
8073477311,19.9182302,85.9507924,hospital,98,0.0
8073493937,19.9104101,85.9492877,road_intersection,171,0.0
8073493945,19.9109073,85.9502219,hospital,232,0.0
8073493951,19.9115903,85.9495023,road_intersection,249,0.0
8073495851,20.0535287,85.7232802,road_intersection,388,0.0
8073495864,20.0538428,85.7228994,road_intersection,369,0.0
8073495865,20.0536375,85.722924,road_intersection,323,0.0
8073495867,20.0536322,85.7238528,road_intersection,189,0.0
8073495868,20.0530284,85.7234607,road_intersection,479,0.0
8073495880,20.0546516,85.7322606,road_intersection,87,0.0
8073495893,20.0585595,85.7344397,road_intersection,189,0.0
8073495894,20.0579603,85.7345371,road_intersection,219,0.0
8073495907,20.0601286,85.7387259,road_intersection,207,0.0
8073496125,20.0593496,85.7383541,road_intersection,299,0.0
8073496130,20.0572094,85.738281,road_intersection,73,0.0
8073496162,20.0753926,85.7391557,road_intersection,429,0.0
8073512996,19.8612966,85.7307961,relief_camp,122,0.0
8073576734,20.0255776,85.8406877,road_intersection,215,0.0
8073576753,20.0259864,85.8409886,road_intersection,312,0.0
8073576795,20.0099431,85.8360919,road_intersection,451,0.0
8073579011,19.8859295,85.6127885,hospital,301,0.0
8073579012,19.8867593,85.6123312,road_intersection,296,0.0
8073580047,19.8478561,85.6371633,road_intersection,161,0.0
8073580097,19.8415781,85.6395539,road_intersection,373,0.0
8073583436,19.8952944,85.6273542,road_intersection,302,0.0
8073583466,19.8930278,85.6324398,hospital,63,0.0
8073583469,19.8925585,85.6325452,road_intersection,239,0.0
8073583474,19.8909486,85.6317651,road_intersection,453,0.0
8073587282,19.8891441,85.6108157,hospital,436,0.0
8073587310,19.8868996,85.6097748,road_intersection,146,0.0
8073587316,19.8865056,85.6109549,road_intersection,384,0.0
8073595035,20.0476409,85.6394907,road_intersection,196,0.0
8073595041,20.0486962,85.6415343,road_intersection,393,0.0
8073595042,20.048797,85.6410207,road_intersection,286,0.0
8073595049,20.0481499,85.6395596,road_intersection,194,0.0
8073599620,19.83982,85.6413137,road_intersection,482,0.0
8073599665,19.841528,85.6367766,hospital,159,0.0
8073599688,19.8411947,85.6387977,road_intersection,205,0.0
8073599699,19.8501581,85.6390242,road_intersection,470,0.0
8073599707,19.8514639,85.6397579,relief_camp,149,0.0
8073602286,19.8847286,85.630312,road_intersection,139,0.0
8073605426,19.8857164,85.612523,road_intersection,483,0.0
8073610349,20.0083407,85.8526612,road_intersection,26,0.741930523286187
8073610371,20.0235565,85.8518832,road_intersection,41,0.8433631822071237
8073610376,20.0211316,85.851328,road_intersection,9,0.8250668105784655
8073610384,20.019228,85.8496861,road_intersection,34,0.769770982158662
8073610387,20.0177601,85.8500165,road_intersection,9,0.8102535430345383
8073610403,20.0151376,85.8428537,road_intersection,234,0.0
8073610406,20.0131092,85.8437711,road_intersection,141,0.0
8073610452,20.0489722,85.6522391,road_intersection,239,0.0
8073610474,20.0490795,85.6551912,road_intersection,226,0.0
8073610493,20.0491032,85.6508192,road_intersection,478,0.0
8073610505,19.8821838,85.6292796,road_intersection,348,0.0
8073610516,19.8831175,85.6305898,road_intersection,81,0.0
8073610522,20.009842,85.8421443,road_intersection,269,0.0
8073610693,20.0162263,85.8430276,road_intersection,391,0.0
8073622000,19.8467741,85.6437554,road_intersection,272,0.0
8073622009,19.8468844,85.6449917,road_intersection,321,0.0
8073622010,19.8482915,85.6430232,road_intersection,281,0.0
8073634559,19.8277595,85.9437055,road_intersection,486,0.0
8073634562,19.830883,85.9426314,hospital,346,0.0
8073634571,19.8328643,85.9427248,hospital,301,0.0
8073634602,19.8311339,85.9425268,road_intersection,474,0.0
8073634726,19.856428,85.9453769,road_intersection,176,0.0
8073636153,20.0484212,85.6490732,hospital,390,0.0
8073636169,20.0299365,85.6387487,road_intersection,401,0.0
8073636187,20.0285543,85.6418295,hospital,216,0.0
8073636215,20.0250812,85.6429088,road_intersection,494,0.0
8073636218,20.0250356,85.6434136,hospital,183,0.0
8073637222,19.8487561,85.6441043,road_intersection,459,0.0
8073637235,19.8490438,85.643287,road_intersection,58,0.0
8073637249,19.8591638,85.653621,road_intersection,182,0.0
8073637267,19.8572907,85.6540225,road_intersection,187,0.0
8073637268,19.8576093,85.6534122,road_intersection,206,0.0
8073637291,19.854709,85.6525451,road_intersection,246,0.0
8073637292,19.8565869,85.6526992,hospital,390,0.0
8073637293,19.8562791,85.6531597,road_intersection,243,0.0
8073637307,19.8557646,85.6341317,road_intersection,319,0.0
8073637675,20.0483485,85.6492942,road_intersection,101,0.0
8073637713,20.0481387,85.6492731,road_intersection,55,0.0
8073639321,19.8935247,85.6307395,road_intersection,227,0.0
8073649887,19.8386272,85.8330841,hospital,113,0.0
8073649889,19.8381494,85.8331508,road_intersection,99,0.0
8073649890,19.8378441,85.8331589,road_intersection,88,0.0
8073649894,19.8368702,85.8324186,hospital,173,0.0
8073649898,19.8374959,85.8324964,hospital,130,0.0
8073649907,19.8382678,85.8323531,road_intersection,115,0.0
8073649908,19.8377457,85.8320458,road_intersection,187,0.0
8073649913,19.8376868,85.832521,road_intersection,164,0.0
8073650300,19.8959842,85.6313226,road_intersection,486,0.0
8073650305,19.8986551,85.6248651,road_intersection,338,0.0
8073652531,20.0134003,85.8440728,road_intersection,355,0.0
8073652550,20.0108636,85.8515867,road_intersection,35,0.8099177349478742
8073652582,20.0109395,85.8394519,hospital,74,0.0
8073652599,20.0148633,85.8401059,road_intersection,272,0.0
8073656906,19.8995949,85.6329328,road_intersection,323,0.0
8073657721,19.8944105,85.6358621,road_intersection,473,0.0
8073660219,19.8383411,85.8342613,road_intersection,246,0.0
8073660220,19.8386388,85.8348996,road_intersection,173,0.0
8073666936,20.0265232,85.6434261,road_intersection,390,0.0
8073689736,20.0269693,85.6531053,road_intersection,133,0.0
8073689746,20.0256897,85.6533028,road_intersection,448,0.0
8073694622,20.017205,85.8559028,road_intersection,21,0.7982486693237636
8073694629,20.0156499,85.8543977,hospital,7,0.8138392239180787
8073694646,20.0147929,85.8553203,road_intersection,20,0.9057230036367836
8073694674,20.0121635,85.8584776,road_intersection,49,0.7890629423713855
8073694684,20.0156439,85.8540554,road_intersection,24,0.9846573780146022
8073694685,20.0149954,85.851582,road_intersection,7,0.9749044058614533
